profile_time,exec_time,algorithm,program,strategy,run,total_time,RC
9476,1127619,gp,jfreechart,GI+Random,14,1137095,0.2381857335313929
11194,1472863,gp,jfreechart,GI+Random,15,1484057,0.310863388852645
9681,2287005,gp,jfreechart,GI+Random,16,2296686,0.4810836733969287
9904,1629493,gp,jfreechart,GI+Random,17,1639397,0.3434022460692949
9888,2658620,gp,jfreechart,GI+Random,18,2668508,0.5589687188971811
9806,1772521,gp,jfreechart,GI+Random,19,1782327,0.37334159756907465
9422,1537494,gp,jfreechart,GI+Random,20,1546916,0.32403037755987685
22978,1700108,gp,joda-time,GI,1,1723086,1.0994724008235104
9894,1650637,gp,joda-time,GI,2,1660531,1.0595571000007338
9294,1126844,gp,joda-time,GI,3,1136138,0.7249506841369621
9303,2130880,gp,joda-time,GI,4,2140183,1.365615030945445
24441,1147854,gp,joda-time,GI,5,1172295,0.7480218620100199
412343,1098208,gp,joda-time,GI,6,1510551,0.963857366687649
17153,1611317,gp,joda-time,GI,7,1628470,1.0390995113239048
26171,2169748,gp,joda-time,GI,8,2195919,1.4011792417464723
13561,1422384,gp,joda-time,GI,9,1435945,0.916252524018253
15045,1345343,gp,joda-time,GI,10,1360388,0.8680408641306897
9137,2367164,gp,joda-time,GI,11,2376301,1.5162779835419173
14531,2274397,gp,joda-time,GI,12,2288928,1.460526731383202
9720,1614116,gp,joda-time,GI,13,1623836,1.0361426333123511
10444,1774336,gp,joda-time,GI,14,1784780,1.1388383119251069
9137,1104234,gp,joda-time,GI,15,1113371,0.7104234416490369
9274,1124029,gp,joda-time,GI,16,1133303,0.7231417179818573
9870,1111118,gp,joda-time,GI,17,1120988,0.7152837221440748
10306,1735131,gp,joda-time,GI,18,1745437,1.1137342006586934
9538,1110989,gp,joda-time,GI,19,1120527,0.714989565742839
9546,1442726,gp,joda-time,GI,20,1452272,0.9266705100550762
12480,787994,gp,joda-time,GI+Ekstazi,1,800474,0.5107690913725714
11029,372721,gp,joda-time,GI+Ekstazi,2,383750,0.24486446632148487
11397,806564,gp,joda-time,GI+Ekstazi,3,817961,0.5219272540372328
10726,598508,gp,joda-time,GI+Ekstazi,4,609234,0.3887420411072404
11259,773420,gp,joda-time,GI+Ekstazi,5,784679,0.5006905656512741
11168,525080,gp,joda-time,GI+Ekstazi,6,536248,0.34217089338361856
11658,920851,gp,joda-time,GI+Ekstazi,7,932509,0.5950184198696588
11463,477019,gp,joda-time,GI+Ekstazi,8,488482,0.3116922064824797
11083,977464,gp,joda-time,GI+Ekstazi,9,988547,0.6307753318272441
11124,1179859,gp,joda-time,GI+Ekstazi,10,1190983,0.7599463627178137
11506,1047176,gp,joda-time,GI+Ekstazi,11,1058682,0.6755273040629635
11051,663761,gp,joda-time,GI+Ekstazi,12,674812,0.43058626774549535
11072,860653,gp,joda-time,GI+Ekstazi,13,871725,0.5562331645709352
10876,670141,gp,joda-time,GI+Ekstazi,14,681017,0.4345455746211301
10757,1200080,gp,joda-time,GI+Ekstazi,15,1210837,0.772614868553245
10720,787039,gp,joda-time,GI+Ekstazi,16,797759,0.5090366952134501
10667,766549,gp,joda-time,GI+Ekstazi,17,777216,0.4959285499844148
11026,738402,gp,joda-time,GI+Ekstazi,18,749428,0.47819749124788996
11124,686477,gp,joda-time,GI+Ekstazi,19,697601,0.4451275480660174
10744,828856,gp,joda-time,GI+Ekstazi,20,839600,0.5357347385629152
9442,1061259,gp,joda-time,GI+Random,1,1070701,0.6831964272439874
9085,631476,gp,joda-time,GI+Random,2,640561,0.4087312766419718
8866,1040682,gp,joda-time,GI+Random,3,1049548,0.6696990512020373
9559,781073,gp,joda-time,GI+Random,4,790632,0.504489075535344
9255,989140,gp,joda-time,GI+Random,5,998395,0.6370591761642708
8904,816361,gp,joda-time,GI+Random,6,825265,0.5265878144594143
9432,1404074,gp,joda-time,GI+Random,7,1413506,0.9019345728526822
9737,1311284,gp,joda-time,GI+Random,8,1321021,0.8429214388650795
8797,1470960,gp,joda-time,GI+Random,9,1479757,0.9442082295517433
9005,2076757,gp,joda-time,GI+Random,10,2085762,1.330889899683734
9154,2009361,gp,joda-time,GI+Random,11,2018515,1.2879807120180118
8914,1138049,gp,joda-time,GI+Random,12,1146963,0.7318579358579524
8725,1403118,gp,joda-time,GI+Random,13,1411843,0.9008734403250142
8829,1059521,gp,joda-time,GI+Random,14,1068350,0.6816962934060152
8718,2278149,gp,joda-time,GI+Random,15,2286867,1.4592116417021892
8707,1020815,gp,joda-time,GI+Random,16,1029522,0.65692079503903
9382,935037,gp,joda-time,GI+Random,17,944419,0.6026179919709979
8952,1346284,gp,joda-time,GI+Random,18,1355236,0.8647534589698082
9068,1027871,gp,joda-time,GI+Random,19,1036939,0.6616534588740957
8580,1295188,gp,joda-time,GI+Random,20,1303768,0.8319125876925855
22996,2022931,gp,spatial4j,GI,1,2045927,0.8076412855218423
10946,1772294,gp,spatial4j,GI,2,1783240,0.7039441025969989
12396,2124427,gp,spatial4j,GI,3,2136823,0.8435229969850535
10916,2015017,gp,spatial4j,GI,4,2025933,0.7997485406376291
13242,2698539,gp,spatial4j,GI,5,2711781,1.0704909280212378
13257,2750178,gp,spatial4j,GI,6,2763435,1.090881637446523
10756,3024321,gp,spatial4j,GI,7,3035077,1.1981138574043828
9387,5681843,gp,spatial4j,GI,8,5691230,2.2466453169641314
9022,4372494,gp,spatial4j,GI,9,4381516,1.7296282881913776
9049,2032173,gp,spatial4j,GI,10,2041222,0.8057839600902017
8801,1862837,gp,spatial4j,GI,11,1871638,0.7388397143942721
9776,2578111,gp,spatial4j,GI,12,2587887,1.0215830689292746
9301,2469237,gp,spatial4j,GI,13,2478538,0.9784169310707254
10696,2326057,gp,spatial4j,GI,14,2336753,0.9224464982704768
9511,2791570,gp,spatial4j,GI,15,2801081,1.1057426094336738
11425,2039261,gp,spatial4j,GI,16,2050686,0.8095199277597123
11061,3082285,gp,spatial4j,GI,17,3093346,1.2211158755927503
10020,2900659,gp,spatial4j,GI,18,2910679,1.14900704145428
9671,1892150,gp,spatial4j,GI,19,1901821,0.750754624809407
11135,2674625,gp,spatial4j,GI,20,2685760,1.0602189907084385
12783,2543315,gp,spatial4j,GI+Ekstazi,1,2556098,1.0090341809066552
12343,2084633,gp,spatial4j,GI+Ekstazi,2,2096976,0.8277931677662257
10999,1417106,gp,spatial4j,GI+Ekstazi,3,1428105,0.5637525474076889
11558,2032732,gp,spatial4j,GI+Ekstazi,4,2044290,0.8069950704885595
12507,2940410,gp,spatial4j,GI+Ekstazi,5,2952917,1.1656807314822581
15396,1785074,gp,spatial4j,GI+Ekstazi,6,1800470,0.7107457428068115
12087,1799759,gp,spatial4j,GI+Ekstazi,7,1811846,0.7152364833191057
12904,1430934,gp,spatial4j,GI+Ekstazi,8,1443838,0.5699632383781463
12467,2063548,gp,spatial4j,GI+Ekstazi,9,2076015,0.8195186941482406
13280,1896977,gp,spatial4j,GI+Ekstazi,10,1910257,0.7540847836492202
14306,2229007,gp,spatial4j,GI+Ekstazi,11,2243313,0.8855605283804655
13132,1820325,gp,spatial4j,GI+Ekstazi,12,1833457,0.7237675481231836
12226,1572860,gp,spatial4j,GI+Ekstazi,13,1585086,0.6257216873831153
11440,4600050,gp,spatial4j,GI+Ekstazi,14,4611490,1.8204118288536788
12523,1922481,gp,spatial4j,GI+Ekstazi,15,1935004,0.7638538022372777
11214,1825877,gp,spatial4j,GI+Ekstazi,16,1837091,0.7252020902312775
10779,1760276,gp,spatial4j,GI+Ekstazi,17,1771055,0.699134004746937
11950,4737017,gp,spatial4j,GI+Ekstazi,18,4748967,1.8746816542236389
14394,2853377,gp,spatial4j,GI+Ekstazi,19,2867771,1.1320688651267905
14986,2006475,gp,spatial4j,GI+Ekstazi,20,2021461,0.7979831932773109
23015,2228062,gp,spatial4j,GI+STARTS,1,2251077,0.8886254114094257
19449,2227479,gp,spatial4j,GI+STARTS,2,2246928,0.8869875701308122
20827,2618205,gp,spatial4j,GI+STARTS,3,2639032,1.0417728477180654
22345,2544891,gp,spatial4j,GI+STARTS,4,2567236,1.0134309695692723
18452,3690634,gp,spatial4j,GI+STARTS,5,3709086,1.4641827324000651
18522,2717141,gp,spatial4j,GI+STARTS,6,2735663,1.0799184829539568
19226,1672715,gp,spatial4j,GI+STARTS,7,1691941,0.6679033045984101
17731,2608898,gp,spatial4j,GI+STARTS,8,2626629,1.0368766931317448
19896,2807604,gp,spatial4j,GI+STARTS,9,2827500,1.116171659503496
18630,2309582,gp,spatial4j,GI+STARTS,10,2328212,0.9190748900852179
29862,2419290,gp,spatial4j,GI+STARTS,11,2449152,0.9668166409253073
19213,2659544,gp,spatial4j,GI+STARTS,12,2678757,1.0574545167450422
25283,2167027,gp,spatial4j,GI+STARTS,13,2192310,0.8654268048969441
19174,2604709,gp,spatial4j,GI+STARTS,14,2623883,1.0357926940594206
18659,3421807,gp,spatial4j,GI+STARTS,15,3440466,1.3581434640797012
18660,1954808,gp,spatial4j,GI+STARTS,16,1973468,0.7790376843632344
19138,2921264,gp,spatial4j,GI+STARTS,17,2940402,1.1607403642607954
21083,2090337,gp,spatial4j,GI+STARTS,18,2111420,0.8334950186768777
18426,1850556,gp,spatial4j,GI+STARTS,19,1868982,0.73779124333233
20386,2881683,gp,spatial4j,GI+STARTS,20,2902069,1.1456081951277282
10247,1373781,gp,spatial4j,GI+Random,1,1384028,0.5463529017009034
9400,1745866,gp,spatial4j,GI+Random,2,1755266,0.6929012074589084
10103,1445504,gp,spatial4j,GI+Random,3,1455607,0.5746091178691088
8943,1044407,gp,spatial4j,GI+Random,4,1053350,0.4158158859550867
9489,1334079,gp,spatial4j,GI+Random,5,1343568,0.5303810872558066
9741,1503468,gp,spatial4j,GI+Random,6,1513209,0.5973478340249782
9029,1424438,gp,spatial4j,GI+Random,7,1433467,0.5658692273151187
9551,1189136,gp,spatial4j,GI+Random,8,1198687,0.4731884908984146
10547,1284506,gp,spatial4j,GI+Random,9,1295053,0.5112295158815141
11610,1362420,gp,spatial4j,GI+Random,10,1374030,0.542406134503126
11309,1814192,gp,spatial4j,GI+Random,11,1825501,0.7206268720054082
9594,1595896,gp,spatial4j,GI+Random,12,1605490,0.6337762820924024
9267,929702,gp,spatial4j,GI+Random,13,938969,0.3706633375605086
11757,1526425,gp,spatial4j,GI+Random,14,1538182,0.6072060673946619
9821,1249067,gp,spatial4j,GI+Random,15,1258888,0.496953177042984
9169,1407145,gp,spatial4j,GI+Random,16,1416314,0.5590979832919662
10404,1522219,gp,spatial4j,GI+Random,17,1532623,0.6050116206200624
10855,1711549,gp,spatial4j,GI+Random,18,1722404,0.6799287466014003
9693,1604285,gp,spatial4j,GI+Random,19,1613978,0.6371269682271029
10529,1603850,gp,spatial4j,GI+Random,20,1614379,0.6372852652511386
62536,4040388,ls,codec,GI,1,4102924,0.7779434627695585
65143,7137880,ls,codec,GI,2,7203023,1.3657441997533402
64352,4410431,ls,codec,GI,3,4474783,0.84845056407634
63597,7282769,ls,codec,GI,4,7346366,1.3929230482486514
66969,7134582,ls,codec,GI,5,7201551,1.365465098123089
64278,9209245,ls,codec,GI,6,9273523,1.7583256708369797
64519,6870727,ls,codec,GI,7,6935246,1.3149717831475136
66217,4510032,ls,codec,GI,8,4576249,0.8676892366409247
67003,3755313,ls,codec,GI,9,3822316,0.7247381976462366
66244,6075643,ls,codec,GI,10,6141887,1.1645452951893174
66254,5682476,ls,codec,GI,11,5748730,1.0899999421698388
64750,4338387,ls,codec,GI,12,4403137,0.8348659748093714
63125,5804847,ls,codec,GI,13,5867972,1.112609070291044
65613,4453873,ls,codec,GI,14,4519486,0.8569265696314484
64961,4734438,ls,codec,GI,15,4799399,0.9100000578301611
63956,4704242,ls,codec,GI,16,4768198,0.9040841271470987
65609,8467406,ls,codec,GI,17,8533015,1.6179201069687335
64486,4677766,ls,codec,GI,18,4742252,0.8991645816997498
63428,6423378,ls,codec,GI,19,6486806,1.229944381605496
63718,3867435,ls,codec,GI,20,3931153,0.7453744640400207
75751,1206385,ls,codec,GI+Ekstazi,1,1282136,0.24310207051885693
75070,1340947,ls,codec,GI+Ekstazi,2,1416017,0.26848685676862694
74448,1378988,ls,codec,GI+Ekstazi,3,1453436,0.27558176431099773
71543,1205525,ls,codec,GI+Ekstazi,4,1277068,0.24214114180818228
75717,1445114,ls,codec,GI+Ekstazi,5,1520831,0.2883603338563645
71191,1721774,ls,codec,GI+Ekstazi,6,1792965,0.3399588685348842
72437,1627189,ls,codec,GI+Ekstazi,7,1699626,0.32226113275634
70378,1425999,ls,codec,GI+Ekstazi,8,1496377,0.28372368218098204
71247,1064561,ls,codec,GI+Ekstazi,9,1135808,0.2153572448725267
72746,1637465,ls,codec,GI+Ekstazi,10,1710211,0.3242681237591994
75241,1174849,ls,codec,GI+Ekstazi,11,1250090,0.23702592184832022
74882,1110754,ls,codec,GI+Ekstazi,12,1185636,0.22480498674219854
72432,1267327,ls,codec,GI+Ekstazi,13,1339759,0.2540277996220941
71311,1730174,ls,codec,GI+Ekstazi,14,1801485,0.3415743209056317
71070,1428337,ls,codec,GI+Ekstazi,15,1499407,0.28429819165086057
72720,1469044,ls,codec,GI+Ekstazi,16,1541764,0.29232937898275607
69467,1659556,ls,codec,GI+Ekstazi,17,1729023,0.32783501225667605
69984,1116299,ls,codec,GI+Ekstazi,18,1186283,0.22492766252669075
70990,6104350,ls,codec,GI+Ekstazi,19,6175340,1.1708882210295304
70943,994568,ls,codec,GI+Ekstazi,20,1065511,0.20202843556425978
105218,1204299,ls,codec,GI+STARTS,1,1309517,0.24829370213428373
105667,1541155,ls,codec,GI+STARTS,2,1646822,0.31224912019942114
108430,1535484,ls,codec,GI+STARTS,3,1643914,0.3116977427940064
110585,1429207,ls,codec,GI+STARTS,4,1539792,0.29195547380962067
110771,1389869,ls,codec,GI+STARTS,5,1500640,0.2845319771876131
106272,1674339,ls,codec,GI+STARTS,6,1780611,0.33761646259730044
112767,1601416,ls,codec,GI+STARTS,7,1714183,0.32502124310387176
106865,1128952,ls,codec,GI+STARTS,8,1235817,0.23431965991314668
108381,1146152,ls,codec,GI+STARTS,9,1254533,0.23786834613038957
105755,1460421,ls,codec,GI+STARTS,10,1566176,0.29695806716053624
105053,1637736,ls,codec,GI+STARTS,11,1742789,0.3304451433993649
110237,1141893,ls,codec,GI+STARTS,12,1252130,0.23741272030328792
109451,1116929,ls,codec,GI+STARTS,13,1226380,0.23253033784474952
106533,1435020,ls,codec,GI+STARTS,14,1541553,0.29228937188765897
104351,1127205,ls,codec,GI+STARTS,15,1231556,0.23351174412068718
104660,1184342,ls,codec,GI+STARTS,16,1289002,0.24440391276974333
105159,1934888,ls,codec,GI+STARTS,17,2040047,0.38680736650073205
106563,1166494,ls,codec,GI+STARTS,18,1273057,0.2413806277871649
109760,5284492,ls,codec,GI+STARTS,19,5394252,1.0227884016207993
104212,1138481,ls,codec,GI+STARTS,20,1242693,0.23562339823489076
67176,4110981,ls,codec,GI+Random,1,4178157,0.7922081726531786
62780,6354176,ls,codec,GI+Random,2,6416956,1.2167003266645677
64896,5203297,ls,codec,GI+Random,3,5268193,0.9988867219959103
65177,4578894,ls,codec,GI+Random,4,4644071,0.8805487684119145
64670,6142885,ls,codec,GI+Random,5,6207555,1.176996413297562
63089,5192643,ls,codec,GI+Random,6,5255732,0.9965240281001493
63017,7147369,ls,codec,GI+Random,7,7210386,1.3671402767258534
65529,5038605,ls,codec,GI+Random,8,5104134,0.9677799731118192
64817,5227618,ls,codec,GI+Random,9,5292435,1.00348317696911
61526,4646733,ls,codec,GI+Random,10,4708259,0.8927192680332218
61519,4106979,ls,codec,GI+Random,11,4168498,0.7903767578117409
63128,5647204,ls,codec,GI+Random,12,5710332,1.0827194092905008
60286,4850643,ls,codec,GI+Random,13,4910929,0.9311469361059198
60575,6242448,ls,codec,GI+Random,14,6303023,1.1950978225617075
63325,4316718,ls,codec,GI+Random,15,4380043,0.8304871887706341
62260,4979905,ls,codec,GI+Random,16,5042165,0.9560302116138322
64504,5693116,ls,codec,GI+Random,17,5757620,1.0916855491623207
62958,4072175,ls,codec,GI+Random,18,4135133,0.7840505173950755
60914,19045287,ls,codec,GI+Random,19,19106201,3.6226710917168345
61446,4479335,ls,codec,GI+Random,20,4540781,0.8609642525228882
184049,13526477,ls,compress,GI,1,13710526,1.4610654061704573
182684,8922636,ls,compress,GI,2,9105320,0.9703105529366262
183817,7030398,ls,compress,GI,3,7214215,0.7687845068216935
182434,13005367,ls,compress,GI,4,13187801,1.4053610944292119
182364,12308652,ls,compress,GI,5,12491016,1.3311080381249911
180698,8619432,ls,compress,GI,6,8800130,0.937787909289755
179352,11301968,ls,compress,GI,7,11481320,1.22350954800516
176950,8341487,ls,compress,GI,8,8518437,0.9077692289371285
180906,12703093,ls,compress,GI,9,12883999,1.372986363326598
180588,9080117,ls,compress,GI,10,9260705,0.9868691917618467
181119,6979289,ls,compress,GI,11,7160408,0.7630505512965872
171174,9578768,ls,compress,GI,12,9749942,1.0390048469598032
178701,8987123,ls,compress,GI,13,9165824,0.9767581758312501
170429,8632459,ls,compress,GI,14,8802888,0.9380818162040643
179119,16243425,ls,compress,GI,15,16422544,1.7500722379077365
181002,27909660,ls,compress,GI,16,28090662,2.993487958421656
178822,12989029,ls,compress,GI,17,13167851,1.4032351180185985
178288,9328854,ls,compress,GI,18,9507142,1.0131308082381532
179031,5982951,ls,compress,GI,19,6161982,0.6566530513595938
181008,6271187,ls,compress,GI,20,6452195,0.6875796675026177
224239,2416736,ls,compress,GI+Ekstazi,1,2640975,0.28143611784558986
227495,2287856,ls,compress,GI+Ekstazi,2,2515351,0.2680489669379764
224120,1702475,ls,compress,GI+Ekstazi,3,1926595,0.20530804625591845
223515,2100376,ls,compress,GI+Ekstazi,4,2323891,0.24764598731010543
225555,1705130,ls,compress,GI+Ekstazi,5,1930685,0.20574389806140256
226036,2017004,ls,compress,GI+Ekstazi,6,2243040,0.23903008160712308
225271,1792494,ls,compress,GI+Ekstazi,7,2017765,0.2150235986045709
224479,2261641,ls,compress,GI+Ekstazi,8,2486120,0.26493395859418506
225376,1841733,ls,compress,GI+Ekstazi,9,2067109,0.2202819534920548
225255,2386875,ls,compress,GI+Ekstazi,10,2612130,0.27836224368197376
224367,2016741,ls,compress,GI+Ekstazi,11,2241108,0.23882419757577947
225629,1827017,ls,compress,GI+Ekstazi,12,2052646,0.21874070051828534
224191,2210480,ls,compress,GI+Ekstazi,13,2434671,0.2594512838899422
225123,2041456,ls,compress,GI+Ekstazi,14,2266579,0.24153852064117956
225305,2515331,ls,compress,GI+Ekstazi,15,2740636,0.2920565155928648
222760,2069663,ls,compress,GI+Ekstazi,16,2292423,0.24429259253871793
224293,1823347,ls,compress,GI+Ekstazi,17,2047640,0.21820723495881014
223203,1906524,ls,compress,GI+Ekstazi,18,2129727,0.22695485529054024
224545,1563454,ls,compress,GI+Ekstazi,19,1787999,0.19053853113785507
223673,1947208,ls,compress,GI+Ekstazi,20,2170881,0.23134044091471972
294651,2978089,ls,compress,GI+STARTS,1,3272740,0.3487603026601826
299337,2151045,ls,compress,GI+STARTS,2,2450382,0.2611255302752628
298118,1968150,ls,compress,GI+STARTS,3,2266268,0.24150537885352538
299192,2592550,ls,compress,GI+STARTS,4,2891742,0.30815916178344804
300196,2149305,ls,compress,GI+STARTS,5,2449501,0.26103164630444825
298494,4052517,ls,compress,GI+STARTS,6,4351011,0.46366650367514184
295288,2553678,ls,compress,GI+STARTS,7,2848966,0.3036007273503455
290633,2327863,ls,compress,GI+STARTS,8,2618496,0.27904063795916495
296119,2132619,ls,compress,GI+STARTS,9,2428738,0.2588190323589062
303428,2642885,ls,compress,GI+STARTS,10,2946313,0.313974533147036
307606,2463376,ls,compress,GI+STARTS,11,2770982,0.2952903441721365
306447,1965854,ls,compress,GI+STARTS,12,2272301,0.2421482869079229
306927,2431326,ls,compress,GI+STARTS,13,2738253,0.29180257064116094
303106,2264671,ls,compress,GI+STARTS,14,2567777,0.27363575587546085
300813,2320295,ls,compress,GI+STARTS,15,2621108,0.2793189863493665
289762,2163495,ls,compress,GI+STARTS,16,2453257,0.2614319053219051
299046,2250676,ls,compress,GI+STARTS,17,2549722,0.2717117205825474
292858,2121234,ls,compress,GI+STARTS,18,2414092,0.2572582779473852
297796,1701338,ls,compress,GI+STARTS,19,1999134,0.21303818173709535
282629,2175280,ls,compress,GI+STARTS,20,2457909,0.26192764678868063
220411,12031288,ls,compress,GI+Random,1,12251699,1.3056051661120214
183305,9264078,ls,compress,GI+Random,2,9447383,1.0067625764425723
181687,7962718,ls,compress,GI+Random,3,8144405,0.867910421477754
178991,10286216,ls,compress,GI+Random,4,10465207,1.1152272287812235
181216,9075032,ls,compress,GI+Random,5,9256248,0.986394230515626
181749,8550440,ls,compress,GI+Random,6,8732189,0.9305477607527385
181162,11677055,ls,compress,GI+Random,7,11858217,1.2636736648588407
185378,9843984,ls,compress,GI+Random,8,10029362,1.0687813045364234
173830,10601537,ls,compress,GI+Random,9,10775367,1.1482795016391598
186105,12199766,ls,compress,GI+Random,10,12385871,1.3199032366365733
181309,9649228,ls,compress,GI+Random,11,9830537,1.04759347196298
185171,7476850,ls,compress,GI+Random,12,7662021,0.8165050578257591
187350,10025816,ls,compress,GI+Random,13,10213166,1.0883684207357402
179888,8797532,ls,compress,GI+Random,14,8977420,0.9566808595573056
185619,10216600,ls,compress,GI+Random,15,10402219,1.1085148978463006
189899,25644945,ls,compress,GI+Random,16,25834844,2.753096186259404
190014,8013916,ls,compress,GI+Random,17,8203930,0.8742537170086692
190624,30269022,ls,compress,GI+Random,18,30459646,3.245939291811149
190016,5837731,ls,compress,GI+Random,19,6027747,0.6423482672253242
189742,7875378,ls,compress,GI+Random,20,8065120,0.8594613969306122
23997,4602392,ls,csv,GI,1,4626389,1.0002337141656297
19268,3563455,ls,csv,GI,2,3582723,0.7745912272220574
19352,6388710,ls,csv,GI,3,6408062,1.3854346564596347
19186,4950667,ls,csv,GI,4,4969853,1.0744912555012553
19261,5096610,ls,csv,GI,5,5115871,1.1060606126121764
18898,3353786,ls,csv,GI,6,3372684,0.7291804134989497
19973,5330791,ls,csv,GI,7,5350764,1.1568449063284
19983,4707937,ls,csv,GI,8,4727920,1.0221849009838913
19102,3405802,ls,csv,GI,9,3424904,0.7404704724528616
19237,3917540,ls,csv,GI,10,3936777,0.8511383458139437
19398,6582400,ls,csv,GI,11,6601798,1.427320731938284
19301,4045786,ls,csv,GI,12,4065087,0.8788792011256331
19405,9647900,ls,csv,GI,13,9667305,2.0900889194838483
19286,3621002,ls,csv,GI,14,3640288,0.7870368848950168
19657,5199484,ls,csv,GI,15,5219141,1.1283877743925377
19394,4252773,ls,csv,GI,16,4272167,0.9236502736682617
19624,4254749,ls,csv,GI,17,4274373,0.924127214879528
19335,4604892,ls,csv,GI,18,4624227,0.9997662858343703
19178,6317936,ls,csv,GI,19,6337114,1.3700955698517807
19261,3721510,ls,csv,GI,20,3740771,0.808761492207654
25494,4952895,ls,csv,GI+Ekstazi,1,4978389,1.0763367542226376
25404,3630261,ls,csv,GI+Ekstazi,2,3655665,0.7903614202556889
25418,4521280,ls,csv,GI+Ekstazi,3,4546698,0.983004375059996
25555,3952586,ls,csv,GI+Ekstazi,4,3978141,0.8600813178279154
25696,3951926,ls,csv,GI+Ekstazi,5,3977622,0.859969109084195
25253,3856909,ls,csv,GI+Ekstazi,6,3882162,0.8393304835050984
25320,3927922,ls,csv,GI+Ekstazi,7,3953242,0.8546981087529738
24997,3440178,ls,csv,GI+Ekstazi,8,3465175,0.7491771358793836
25111,4591194,ls,csv,GI+Ekstazi,9,4616305,0.998053535029451
25521,5406851,ls,csv,GI+Ekstazi,10,5432372,1.174488704319799
25050,6295729,ls,csv,GI+Ekstazi,11,6320779,1.3665639131491352
25769,4442157,ls,csv,GI+Ekstazi,12,4467926,0.9659737254254204
25594,9794261,ls,csv,GI+Ekstazi,13,9819855,2.123070506872191
25546,5451690,ls,csv,GI+Ekstazi,14,5477236,1.1841883826979738
25515,5694656,ls,csv,GI+Ekstazi,15,5720171,1.2367113714373184
24849,4267946,ls,csv,GI+Ekstazi,16,4292795,0.928110084777057
25489,3741223,ls,csv,GI+Ekstazi,17,3766712,0.8143699835773098
25390,3816011,ls,csv,GI+Ekstazi,18,3841401,0.830517881187588
25345,10596318,ls,csv,GI+Ekstazi,19,10621663,2.296422854434775
25764,3813882,ls,csv,GI+Ekstazi,20,3839646,0.8301384469963946
37338,4560200,ls,csv,GI+STARTS,1,4597538,0.9939960755045935
38446,4690117,ls,csv,GI+STARTS,2,4728563,1.0223239187530864
38001,3723342,ls,csv,GI+STARTS,3,3761343,0.8132091960146222
38326,4116830,ls,csv,GI+STARTS,4,4155156,0.8983522827020385
38617,7039490,ls,csv,GI+STARTS,5,7078107,1.530299603831788
37793,4963398,ls,csv,GI+STARTS,6,5001191,1.0812665880845125
40549,4548217,ls,csv,GI+STARTS,7,4588766,0.9920995531540818
38952,4532894,ls,csv,GI+STARTS,8,4571846,0.9884414183877052
39855,3755232,ls,csv,GI+STARTS,9,3795087,0.8205047101728145
39418,5082724,ls,csv,GI+STARTS,10,5122142,1.10741641421501
39365,4676688,ls,csv,GI+STARTS,11,4716053,1.0196192340056056
38724,4173910,ls,csv,GI+STARTS,12,4212634,0.9107791308168018
40060,5549653,ls,csv,GI+STARTS,13,5589713,1.2085061146198264
37389,3783558,ls,csv,GI+STARTS,14,3820947,0.8260956891951844
35644,5871307,ls,csv,GI+STARTS,15,5906951,1.2770935470675682
37181,5235020,ls,csv,GI+STARTS,16,5272201,1.1398594428738584
38127,4324125,ls,csv,GI+STARTS,17,4362252,0.9431268144737605
38705,5545309,ls,csv,GI+STARTS,18,5584014,1.2072739804570853
38990,5114753,ls,csv,GI+STARTS,19,5153743,1.1142486078764917
38022,8175827,ls,csv,GI+STARTS,20,8213849,1.7758490894011816
23280,3583760,ls,csv,GI+Random,1,3607040,0.7798486068387229
23784,3437157,ls,csv,GI+Random,2,3460941,0.748261737380516
22767,3380471,ls,csv,GI+Random,3,3403238,0.7357862438566253
22836,3493319,ls,csv,GI+Random,4,3516155,0.7601991045785491
23209,4578509,ls,csv,GI+Random,5,4601718,0.9948997991052704
23984,2624850,ls,csv,GI+Random,6,2648834,0.5726827272908096
22880,3623713,ls,csv,GI+Random,7,3646593,0.7884000373596742
23459,2856519,ls,csv,GI+Random,8,2879978,0.6226564803900627
23025,3704084,ls,csv,GI+Random,9,3727109,0.8058077429654414
23358,3906416,ls,csv,GI+Random,10,3929774,0.8496242844800822
23699,3380258,ls,csv,GI+Random,11,3403957,0.7359416929640145
23344,3380981,ls,csv,GI+Random,12,3404325,0.736021255233165
24525,3323040,ls,csv,GI+Random,13,3347565,0.7237496400239725
23744,3595350,ls,csv,GI+Random,14,3619094,0.7824547035570388
24527,5673118,ls,csv,GI+Random,15,5697645,1.2318412092773066
22962,3875115,ls,csv,GI+Random,16,3898077,0.8427713354440396
22950,2981332,ls,csv,GI+Random,17,3004282,0.649531231217467
23638,3020355,ls,csv,GI+Random,18,3043993,0.6581168216257166
22942,2976345,ls,csv,GI+Random,19,2999287,0.6484513031348399
23727,3206745,ls,csv,GI+Random,20,3230472,0.6984339205086451
27216,1917396,ls,fileupload,GI,1,1944612,1.4204149607938381
20267,1103116,ls,fileupload,GI,2,1123383,0.8205595871574711
20201,1446571,ls,fileupload,GI,3,1466772,1.0713833365594265
20252,1219316,ls,fileupload,GI,4,1239568,0.9054253147266891
20308,1397932,ls,fileupload,GI,5,1418240,1.0359338078733715
19752,1200821,ls,fileupload,GI,6,1220573,0.8915506794882564
20244,1375626,ls,fileupload,GI,7,1395870,1.0195939505275575
19989,1433552,ls,fileupload,GI,8,1453541,1.0617189354623113
