MethodName.x,MethodIndex.x,Patch,Compiled.x,AllTestsPassed.x,TotalExecutionTime(ms).x,Fitness.x,FitnessImprovement,TimeStamp.x,NTests,NPassed,NFailed,algorithm,program,strategy,run,MethodName.y,MethodIndex.y,Compiled.y,AllTestsPassed.y,TotalExecutionTime(ms).y,Fitness.y,OriginalFitnessImprovement,TimeStamp.y,TimeStamp,RS
"org.locationtech.spatial4j.context.SpatialContext.makeRectangle(double,double,double,double)",1771092096,"| gin.edit.statement.SwapStatement ""./src/main/java/org/locationtech/spatial4j/context/SpatialContext.java"":685 <-> ""./src/main/java/org/locationtech/spatial4j/context/SpatialContext.java"":685 |",TRUE,TRUE,21978.176,21978,-802,NA,2290,2290,0,gp,spatial4j,random,17,"org.locationtech.spatial4j.context.SpatialContext.org.locationtech.spatial4j.context.SpatialContext.makeRectangle(double,double,double,double)",1771092096,TRUE,TRUE,9592.823,9592,563,NA,1675853765183,1
"org.locationtech.spatial4j.context.SpatialContext.makeRectangle(double,double,double,double)",1771092096,"| gin.edit.statement.SwapStatement ""./src/main/java/org/locationtech/spatial4j/context/SpatialContext.java"":685 <-> ""./src/main/java/org/locationtech/spatial4j/context/SpatialContext.java"":685 |",TRUE,TRUE,21233.744,21233,230,NA,2290,2290,0,gp,spatial4j,random,18,"org.locationtech.spatial4j.context.SpatialContext.org.locationtech.spatial4j.context.SpatialContext.makeRectangle(double,double,double,double)",1771092096,TRUE,TRUE,9075.258,9075,482,NA,1675854228600,1
"org.locationtech.spatial4j.context.SpatialContext.makeRectangle(double,double,double,double)",1771092096,"| gin.edit.statement.SwapStatement ""./src/main/java/org/locationtech/spatial4j/context/SpatialContext.java"":686 <-> ""./src/main/java/org/locationtech/spatial4j/context/SpatialContext.java"":686 |",TRUE,TRUE,21644.852,21644,-71,NA,2290,2290,0,gp,spatial4j,random,19,"org.locationtech.spatial4j.context.SpatialContext.org.locationtech.spatial4j.context.SpatialContext.makeRectangle(double,double,double,double)",1771092096,TRUE,TRUE,8623.817,8623,275,NA,1675853796756,1
"org.locationtech.spatial4j.context.SpatialContext.makeRectangle(double,double,double,double)",1771092096,"| gin.edit.statement.SwapStatement ""./src/main/java/org/locationtech/spatial4j/context/SpatialContext.java"":685 <-> ""./src/main/java/org/locationtech/spatial4j/context/SpatialContext.java"":685 |",TRUE,TRUE,21481.03,21481,97,NA,2290,2290,0,gp,spatial4j,random,20,"org.locationtech.spatial4j.context.SpatialContext.org.locationtech.spatial4j.context.SpatialContext.makeRectangle(double,double,double,double)",1771092096,TRUE,TRUE,9546.625,9546,1659,NA,1675853974158,1
"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,"| gin.edit.statement.SwapStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":450 <-> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":559 |",TRUE,TRUE,20011.053,20011,889,NA,2290,2290,0,gp,spatial4j,starts,1,"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,TRUE,TRUE,17390.217,17390,1812,NA,1675792501223,1
"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,"| gin.edit.statement.SwapStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":479 <-> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":479 | gin.edit.statement.CopyStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":510 -> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":509:510 |",TRUE,TRUE,21455.1,21455,8601,NA,2290,2290,0,gp,spatial4j,starts,2,"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,TRUE,TRUE,17877.457,17877,1610,NA,1675792520345,1
"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,"| gin.edit.statement.SwapStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":559 <-> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":426 | gin.edit.statement.CopyStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":426 -> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":468:469 |",TRUE,TRUE,21585.967,21585,-2096,NA,2290,2290,0,gp,spatial4j,starts,3,"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,TRUE,TRUE,17070.652,17070,3241,NA,1675792940604,1
"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,"| gin.edit.statement.CopyStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":479 -> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":509:510 |",TRUE,TRUE,20968.7,20968,-1641,NA,2290,2290,0,gp,spatial4j,starts,4,"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,TRUE,TRUE,17126.938,17126,1917,NA,1675794416992,1
"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,"| gin.edit.statement.CopyStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":468 -> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":468:479 |",TRUE,TRUE,18676.84,18676,-2143,NA,2290,2290,0,gp,spatial4j,starts,5,"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,TRUE,TRUE,40968.715,40968,1381,NA,1675793163944,1
"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,"| gin.edit.statement.CopyStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":463 -> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":399:410 |",TRUE,TRUE,26279.531,26279,11464,NA,2290,2290,0,gp,spatial4j,starts,6,"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,TRUE,TRUE,17696.902,17696,1643,NA,1675793499945,1
"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,"| gin.edit.statement.ReplaceStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":463 -> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":479 | gin.edit.statement.CopyStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":519 -> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":468:474 |",TRUE,TRUE,26138.51,26138,7512,NA,2290,2290,0,gp,spatial4j,starts,7,"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,TRUE,TRUE,13983.021,13983,2270,NA,1675793560574,1
"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,"| gin.edit.statement.SwapStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":426 <-> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":559 | gin.edit.statement.SwapStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":497 <-> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":497 | gin.edit.statement.SwapStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":497 <-> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":474 | gin.edit.statement.CopyStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":463 -> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":468:469 | gin.edit.statement.DeleteStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":497 | gin.edit.statement.SwapStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":426 <-> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":479 |",TRUE,TRUE,24824.79,24824,-560,NA,2290,2290,0,gp,spatial4j,starts,8,"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,TRUE,TRUE,17376.63,17376,2268,NA,1675794678654,1
"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,"| gin.edit.statement.CopyStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":553 -> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":509:510 | gin.edit.statement.SwapStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":535 <-> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":559 |",TRUE,TRUE,30466.482,30466,-2437,NA,2290,2290,0,gp,spatial4j,starts,9,"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,TRUE,TRUE,17217.799,17217,1084,NA,1675794597988,1
"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,"| gin.edit.statement.ReplaceStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":463 -> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":509 |",TRUE,TRUE,31281.117,31281,2374,NA,2290,2290,0,gp,spatial4j,starts,10,"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,TRUE,TRUE,17200.71,17200,2636,NA,1675794128902,1
"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,"| gin.edit.statement.CopyStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":491 -> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":490:490 | gin.edit.statement.ReplaceStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":572 -> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":491 |",TRUE,TRUE,29339.549,29339,1696,NA,2290,2290,0,gp,spatial4j,starts,11,"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,TRUE,TRUE,15157.016,15157,4938,NA,1675794005620,1
"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,"| gin.edit.statement.CopyStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":468 -> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":509:510 | gin.edit.statement.ReplaceStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":444 -> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":450 |",TRUE,TRUE,20979.639,20979,-1038,NA,2290,2290,0,gp,spatial4j,starts,12,"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,TRUE,TRUE,17292.9,17292,2279,NA,1675794094690,1
"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,"| gin.edit.statement.CopyStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":468 -> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":468:468 |",TRUE,TRUE,22003.426,22003,-184,NA,2290,2290,0,gp,spatial4j,starts,13,"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,TRUE,TRUE,17287.836,17287,854,NA,1675792806107,1
"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,"| gin.edit.statement.SwapStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":426 <-> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":559 |",TRUE,TRUE,20027.398,20027,2190,NA,2290,2290,0,gp,spatial4j,starts,14,"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,TRUE,TRUE,17610.707,17610,2250,NA,1675793557970,1
"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,"| gin.edit.statement.CopyStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":463 -> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":399:400 | gin.edit.statement.DeleteStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":510 | gin.edit.statement.DeleteStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":474 | gin.edit.statement.SwapStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":491 <-> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":490 | gin.edit.statement.CopyStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":410 -> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":468:469 |",TRUE,TRUE,20772.568,20772,1339,NA,2290,2290,0,gp,spatial4j,starts,15,"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,TRUE,TRUE,16174.588,16174,3730,NA,1675794862291,1
"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,"| gin.edit.statement.CopyStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":463 -> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":468:479 |",TRUE,TRUE,22104.326,22104,593,NA,2290,2290,0,gp,spatial4j,starts,16,"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,TRUE,TRUE,18161.588,18161,162,NA,1675793797714,1
"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,"| gin.edit.statement.CopyStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":463 -> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":490:491 | gin.edit.statement.CopyStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":463 -> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":490:491 | gin.edit.statement.DeleteStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":479 |",TRUE,TRUE,22107.627,22107,-1406,NA,2290,2290,0,gp,spatial4j,starts,17,"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,TRUE,TRUE,17431.982,17431,2620,NA,1675793837119,1
"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,"| gin.edit.statement.SwapStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":553 <-> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":519 | gin.edit.statement.SwapStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":426 <-> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":450 | gin.edit.statement.SwapStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":426 <-> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":444 |",TRUE,TRUE,21249.736,21249,2709,NA,2290,2290,0,gp,spatial4j,starts,18,"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,TRUE,TRUE,14185.259,14185,932,NA,1675793142255,1
"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,"| gin.edit.statement.CopyStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":444 -> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":468:468 |",TRUE,TRUE,19923.611,19923,-1724,NA,2290,2290,0,gp,spatial4j,starts,19,"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,TRUE,TRUE,17466.02,17466,1168,NA,1675792794709,1
"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,"| gin.edit.statement.SwapStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":535 <-> ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":450 | gin.edit.statement.DeleteStatement ""./src/main/java/org/locationtech/spatial4j/shape/impl/ShapeFactoryImpl.java"":535 |",TRUE,TRUE,22050.66,22050,260,NA,2290,2290,0,gp,spatial4j,starts,20,"org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.org.locationtech.spatial4j.shape.impl.ShapeFactoryImpl.rect(double,double,double,double)",1526943843,TRUE,TRUE,17501.014,17501,2587,NA,1675794502696,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1532 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1532 |,TRUE,TRUE,122166.74,122166,3841,1600170147656,10330,10330,0,ls,commons-codec,ekstazi,1,"org.apache.commons.codec.language.bm.Rule.org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,17056.797,17056,572,1598157280154,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1918 |,TRUE,TRUE,121868.484,121868,252,1600170239319,10330,10330,0,ls,commons-codec,ekstazi,2,"org.apache.commons.codec.language.bm.Rule.org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,13330.096,13330,-57,1598157626554,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1992 |,TRUE,TRUE,74100.92,74100,-269,1600174425934,10330,10330,0,ls,commons-codec,ekstazi,3,"org.apache.commons.codec.language.bm.Rule.org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,18341.559,18341,-90,1598158548974,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1717 |,TRUE,TRUE,84627.555,84627,-10243,1600172169749,10330,10330,0,ls,commons-codec,ekstazi,4,"org.apache.commons.codec.language.bm.Rule.org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,13529.659,13529,-113,1598159065707,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1866 <-> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1856 |,TRUE,TRUE,122079.42,122079,2101,1600173401069,10330,10330,0,ls,commons-codec,ekstazi,5,"org.apache.commons.codec.language.bm.Rule.org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,15667.478,15667,189,1598159173556,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1747 <-> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1771 |,TRUE,TRUE,72985.9,72985,1447,1600174115344,10330,10330,0,ls,commons-codec,ekstazi,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:606 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1563:1564 |,TRUE,TRUE,85140.484,85140,-3413,1598708119419,10330,10330,0,ls,commons-codec,ekstazi,7,"org.apache.commons.codec.language.bm.Rule.org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,13188.83,13188,125,1598160051122,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1705 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1640:1640 |,TRUE,TRUE,92300.98,92300,-9320,1598708125616,10330,10330,0,ls,commons-codec,ekstazi,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1905 |,TRUE,TRUE,85548.24,85548,-2969,1598708119260,10330,10330,0,ls,commons-codec,ekstazi,9,"org.apache.commons.codec.language.bm.Rule.org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,13076.531,13076,252,1598160416758,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1554 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1553:1554 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1879 | gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:2458 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1879 |,TRUE,TRUE,75478.75,75478,80,1598708565642,10330,10330,0,ls,commons-codec,ekstazi,10,"org.apache.commons.codec.language.bm.Rule.org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,15305.249,15305,190,1598160874471,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1918 |,TRUE,TRUE,85217.24,85217,-5047,1598708117031,10330,10330,0,ls,commons-codec,ekstazi,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1717 <-> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1745 |,TRUE,TRUE,88077.97,88077,-2855,1598708134327,10330,10330,0,ls,commons-codec,ekstazi,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1580 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1553:1553 |,TRUE,TRUE,89856.73,89856,-6470,1598708125488,10330,10330,0,ls,commons-codec,ekstazi,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1664 |,TRUE,TRUE,95495.41,95495,-1914,1598708143325,10330,10330,0,ls,commons-codec,ekstazi,14,"org.apache.commons.codec.language.bm.Rule.org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,16541.855,16541,300,1598161649506,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1664 |,TRUE,TRUE,90965.375,90965,-4002,1598708142987,10330,10330,0,ls,commons-codec,ekstazi,15,"org.apache.commons.codec.language.bm.Rule.org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,13471.327,13471,31,1598161766488,NA,1
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1664 |,TRUE,TRUE,89589.93,89589,-2811,1598708136445,10330,10330,0,ls,commons-codec,ekstazi,16,"org.apache.commons.codec.language.bm.Rule.org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,TRUE,TRUE,15502.119,15502,-126,1598161855498,NA,1
